Rname	Junction
chr17	26200622
chr17	26326523
chr17	26477552
chr17	26555255
chr17	26608942
chr17	26827054
chr17	26896528
chr17	26917317
chr17	26954038
chr17	26960303
chr17	26994736
chr17	27035714
chr17	27041405
chr17	27250103
chr17	27298073
chr17	27328842
chr17	27556313
chr17	27676150
chr17	27755273
chr17	27765822
chr17	28011217
chr17	28023357
chr17	28078863
chr17	28149385
chr17	28200732
chr17	28326109
chr17	28507836
chr17	28563631
chr17	28729545
chr17	28782971
chr17	28909428
chr17	29007430
chr17	29055164
chr17	29147483
chr17	29194032
chr17	29387754
chr17	29404520
chr17	29405629
chr17	29418587
chr17	29546702
chr17	29555280
chr17	29653975
chr17	29672059
chr17	29731605
chr17	29789273
chr17	29792959
chr17	29893514
chr17	29923100
chr17	30152687
chr17	30238252
chr17	30563875
chr17	30616210
chr17	30699426
chr17	30753288
chr17	30781301
chr17	31149430
chr17	31149522
chr17	31149523
chr17	31149832
chr17	31428736
chr17	31983676
chr17	32129070
chr17	32150703
chr17	32687856
chr17	32961392
chr17	33083959
chr17	33478149
chr17	33478275
chr17	34007482
chr17	34049192
chr17	34070403
chr17	34387598
chr17	34436252
chr17	35270010
chr17	35451692
chr17	35533528
chr17	35570773
chr17	35656440
chr17	35693813
chr17	35824246
chr17	35949119
chr17	35981279
chr17	36091648
chr17	36480198
chr17	36507984
chr17	37003724
chr17	37005496
chr17	37268907
chr17	37346038
chr17	37386689
chr17	37542355
chr17	37542355
chr17	37542355
chr17	37542366
chr17	37542366
chr17	37542366
chr17	37542366
chr17	37542366
chr17	37542366
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542367
chr17	37542372
chr17	37542383
chr17	37639961
chr17	37779697
chr17	37815765
chr17	37831512
chr17	37899271
chr17	37919825
chr17	37949495
chr17	38011690
chr17	38175385
chr17	38184678
chr17	38304774
chr17	38309600
chr17	38351950
chr17	38448888
chr17	38472732
chr17	38473920
chr17	38824593
chr17	39007558
chr17	39014418
chr17	39192927
chr17	39485319
chr17	39679016
chr17	39696786
chr17	39714674
chr17	39882680
chr17	39884672
chr17	39888160
chr17	39910642
chr17	39969876
chr17	40096505
chr17	40152835
chr17	40205020
chr17	40211030
chr17	40214323
chr17	40252594
chr17	40432500
chr17	40459364
chr17	40508594
chr17	40719290
chr17	40916452
chr17	40918566
chr17	40930708
chr17	40959622
chr17	41002316
chr17	41025936
chr17	41031445
chr17	41114588
chr17	41174233
chr17	41214860
chr17	41238708
chr17	41244168
chr17	41249099
chr17	41290573
chr17	41342013
chr17	41400022
chr17	41401116
chr17	41461602
chr17	41516270
chr17	41650499
chr17	41691254
chr17	41721076
chr17	41739979
chr17	41756435
chr17	41890064
chr17	41952181
chr17	41980124
chr17	42024869
chr17	42037943
chr17	42053058
chr17	42091362
chr17	42220508
chr17	42291876
chr17	42295376
chr17	42347200
chr17	42362941
chr17	42452783
chr17	42510190
chr17	42521376
chr17	42631365
chr17	42643073
chr17	42758259
chr17	42777150
chr17	42830500
chr17	42852272
chr17	42874268
chr17	42879691
chr17	42881538
chr17	43074591
chr17	43089176
chr17	43168326
chr17	43169475
chr17	43235742
chr17	43251446
chr17	43579387
chr17	43660762
chr17	43707185
chr17	43728574
chr17	43889672
chr17	44017896
chr17	44059252
chr17	44159473
chr17	44185013
chr17	44271851
chr17	44808240
chr17	45131578
chr17	45207326
chr17	45227973
chr17	45232042
chr17	45232151
chr17	45256756
chr17	45329168
chr17	45583590
chr17	45624012
chr17	45692433
chr17	45706069
chr17	45735569
chr17	45816617
chr17	45868996
chr17	45887467
chr17	46162558
chr17	46178994
chr17	46319676
chr17	46508998
chr17	46516296
chr17	46611497
chr17	46611506
chr17	46654297
chr17	46655865
chr17	46686512
chr17	46753707
chr17	46923211
chr17	46970482
chr17	46986981
chr17	47029724
chr17	47388156
chr17	47463046
chr17	47573454
chr17	47603765
chr17	48105225
chr17	48120059
chr17	48468217
chr17	48542207
chr17	48667539
chr17	48667693
chr17	48747320
chr17	48770749
chr17	48792491
chr17	48798443
chr17	48848650
chr17	48857951
chr17	48964210
chr17	49005916
chr17	49035943
chr17	49068848
chr17	49080401
chr17	49280377
chr17	49482078
chr17	49733737
chr17	49801649
chr17	49898852
chr17	49919665
chr17	50043660
chr17	50188293
chr17	50313457
chr17	50316069
chr17	50362748
chr17	50409040
chr17	50555983
chr17	50870187
chr17	51102645
chr17	51392514
chr17	51541336
chr17	51737170
chr17	52067558
chr17	52178805
chr17	52460709
chr17	52818919
chr17	52925864
chr17	52959968
chr17	53015708
chr17	53125029
chr17	53137903
chr17	53170616
chr17	53215922
chr17	53257119
chr17	53325774
chr17	53472485
chr17	53833217
chr17	53841238
chr17	53895879
chr17	54004537
chr17	54445040
chr17	54732570
chr17	54768821
chr17	54895244
chr17	54940120
chr17	55032007
chr17	55038517
chr17	55142085
chr17	55178140
chr17	55268848
chr17	55373211
chr17	55487248
chr17	55618313
chr17	55648274
chr17	55758467
chr17	56065482
chr17	56066851
chr17	56079741
chr17	56265424
chr17	56265431
chr17	56342745
chr17	56364101
chr17	56429675
chr17	56716474
chr17	56744188
chr17	56883387
chr17	56960695
chr17	57057666
chr17	57292272
chr17	57422446
chr17	57522006
chr17	57697578
chr17	57720551
chr17	57781034
chr17	57812498
chr17	57839962
chr17	57940340
chr17	58114490
chr17	58114971
chr17	58222171
chr17	58239921
chr17	58305915
chr17	58357152
chr17	58415609
chr17	58492085
chr17	58895734
chr17	59060627
chr17	59124495
chr17	59136361
chr17	59560141
chr17	59771020
chr17	59784431
chr17	59808123
chr17	59831710
chr17	59886875
chr17	59915146
chr17	60110134
chr17	60112429
chr17	60434879
chr17	60649797
chr17	60683821
chr17	60756227
chr17	61029138
chr17	61119266
chr17	61279535
chr17	61311272
chr17	61316715
chr17	61507944
chr17	61596125
chr17	61653316
chr17	61759029
chr17	61765675
chr17	61816685
chr17	61919198
chr17	61970066
chr17	61987185
chr17	62003259
chr17	62133762
chr17	62287669
chr17	62351549
chr17	62405482
chr17	62469030
chr17	62645907
chr17	63553572
chr17	63630727
chr17	64214654
chr17	64230803
chr17	64245368
chr17	64276146
chr17	64287190
chr17	64331828
chr17	64368194
chr17	64392649
chr17	64442881
chr17	64656345
chr17	64758797
chr17	64781672
chr17	64843986
chr17	64873299
chr17	64945962
chr17	64960248
chr17	65164123
chr17	65268854
chr17	65300392
chr17	65340899
chr17	65366268
chr17	65459962
chr17	65487696
chr17	65665998
chr17	65744275
chr17	65785001
chr17	65832834
chr17	65894204
chr17	65897531
chr17	65924695
chr17	65935505
chr17	65967573
chr17	66190272
chr17	66345577
chr17	66349909
chr17	66366701
chr17	66381834
chr17	66435279
chr17	66444175
chr17	66556076
chr17	66696182
chr17	66721639
chr17	66850447
chr17	67362119
chr17	67503586
chr17	67711572
chr17	67739064
chr17	67748259
chr17	67767012
chr17	67949437
chr17	67979930
chr17	68042519
chr17	68227544
chr17	68413808
chr17	68418147
chr17	68473325
chr17	68485731
chr17	68507103
chr17	68533097
chr17	68782167
chr17	68785697
chr17	69023084
chr17	69160958
chr17	69317053
chr17	69543506
chr17	69576395
chr17	69611353
chr17	69626818
chr17	69649345
chr17	69661193
chr17	69666266
chr17	69935952
chr17	69947782
chr17	70017809
chr17	70255338
chr17	70569482
chr17	70842610
chr17	70995113
chr17	71082763
chr17	71223974
chr17	71263410
chr17	71339953
chr17	71356011
chr17	71681896
chr17	71924027
chr17	72054982
chr17	72082922
chr17	72083930
chr17	72146443
chr17	72263550
chr17	72422137
chr17	72526812
chr17	72647765
chr17	72940518
chr17	73072659
chr17	73106777
chr17	73150875
chr17	73173843
chr17	73201349
chr17	73213025
chr17	73237160
chr17	73345951
chr17	73386230
chr17	73459957
chr17	73489611
chr17	73534402
chr17	73573829
chr17	73581594
chr17	73584915
chr17	73665517
chr17	73704016
chr17	73808891
chr17	73818098
chr17	73835520
chr17	73859318
chr17	73884384
chr17	73907923
chr17	73975607
chr17	74040500
chr17	74169322
chr17	74178815
chr17	74278552
chr17	74406008
chr17	74569221
chr17	74653857
chr17	74731387
chr17	74731587
chr17	74844015
chr17	75448741
chr17	75972725
chr17	76133265
chr17	76176436
chr17	76265157
chr17	76272442
chr17	76493355
chr17	76958304
chr17	77201910
chr17	77345803
chr17	77429679
chr17	77445265
chr17	77648779
chr17	77695004
chr17	77741105
chr17	77869061
chr17	78038182
chr17	78146468
chr17	78238221
chr17	78243673
chr17	78262770
chr17	78346561
chr17	78438478
chr17	78442427
chr17	78473645
chr17	78567277
chr17	78583527
chr17	78666245
chr17	78676760
chr17	78762748
chr17	78791319
chr17	78829688
chr17	78919613
chr17	78969758
chr17	78993296
chr17	79050147
chr17	79112099
chr17	79215032
chr17	79223397
chr17	79272381
chr17	79272510
chr17	79279663
chr17	79296051
chr17	79450378
chr17	79454430
chr17	79477241
chr17	79478509
chr17	79534678
chr17	79549319
chr17	79556661
chr17	79605286
chr17	79609590
chr17	79654125
chr17	79678212
chr17	79693138
chr17	79786096
chr17	79794040
chr17	79817253
chr17	79862924
chr17	79961259
chr17	79962766
chr17	79976498
chr17	79982794
chr17	79983028
chr17	79984055
chr17	80005525
chr17	80016007
chr17	80017805
chr17	80025474
chr17	80039430
chr17	80039916
chr17	80043300
chr17	80046579
chr17	80050746
chr17	80053012
chr17	80070609
chr17	80110198
chr17	80127818
chr17	80142866
chr17	80163296
chr17	80173076
chr17	80173498
chr17	80206090
chr17	80206667
chr17	80229647
chr17	80233833
chr17	80239786
chr17	80288768
chr17	80310809
chr17	80331473
chr17	80608253
chr17	80777980
chr17	80797799
chr17	80826046
chr17	80836537
chr17	81035116
chr17	81195069
chr18	10072
chr18	11142
chr18	14379
chr18	63692
chr18	63696
chr18	63700
chr18	63726
chr18	63731
chr18	63732
chr18	63740
chr18	63740
chr18	63756
chr18	94635
chr18	108060
chr18	108259
chr18	108413
chr18	109451
chr18	110115
chr18	249207
chr18	340398
chr18	603229
chr18	673830
chr18	775205
chr18	1276978
chr18	1390812
chr18	1502141
chr18	2184827
chr18	2569657
chr18	2670666
chr18	2678213
chr18	2690946
chr18	2692315
chr18	2789885
chr18	3220826
chr18	3255911
chr18	3291889
chr18	3464907
chr18	3604267
chr18	3967602
chr18	4050851
chr18	4388372
chr18	4877219
chr18	5130916
chr18	5247009
chr18	5297584
chr18	5391533
chr18	5829028
chr18	6473804
chr18	6914188
chr18	6939678
chr18	6963718
chr18	7011384
chr18	7091569
chr18	7166520
chr18	7292163
chr18	7322438
chr18	8054538
chr18	8198817
chr18	8328297
chr18	8410188
chr18	8439674
chr18	8546206
chr18	9003386
chr18	9160521
chr18	9308032
chr18	9370684
chr18	9804007
chr18	10079705
chr18	10352669
chr18	11175718
chr18	11426677
chr18	11698710
chr18	11957964
chr18	12857461
chr18	13637434
chr18	13895487
chr18	14262628
chr18	14291406
chr18	14934360
chr18	18516931
chr18	18517398
chr18	18518123
chr18	18518147
chr18	18518987
chr18	18519002
chr18	18519373
chr18	18520258
chr18	18520307
chr18	18614286
chr18	18802538
chr18	18835094
chr18	18989534
chr18	19102182
chr18	19208163
chr18	19233908
chr18	19282578
chr18	19414470
chr18	19511802
chr18	19577039
chr18	19583883
chr18	19646290
chr18	19740996
chr18	19774510
chr18	19890964
chr18	19933512
chr18	20084514
chr18	20118258
chr18	20133651
chr18	20209965
chr18	20213024
chr18	20386091
chr18	20535786
chr18	20582505
chr18	20699217
chr18	20720556
chr18	20735068
chr18	20785729
chr18	20851583
chr18	20986672
chr18	21073416
chr18	21119408
chr18	21167065
chr18	21188392
chr18	21258090
chr18	21268396
chr18	21287953
chr18	21300379
chr18	21383342
chr18	21411364
chr18	21478699
chr18	21580678
chr18	21592547
chr18	21677328
chr18	21920908
chr18	21997543
chr18	22006285
chr18	22064619
chr18	22069046
chr18	22072645
chr18	22175766
chr18	22236856
chr18	22470455
chr18	22865088
chr18	22890438
chr18	23121103
chr18	23123441
chr18	23481603
chr18	23563414
chr18	23669310
chr18	23715358
chr18	24026962
chr18	24157079
chr18	24200735
chr18	24249167
chr18	24423765
chr18	24547103
chr18	24559058
chr18	24695845
chr18	24805839
chr18	24879476
chr18	24916503
chr18	24959607
chr18	25072495
chr18	25130374
chr18	25175426
chr18	25238768
chr18	25297674
chr18	25380715
chr18	25718678
chr18	25758359
chr18	26146511
chr18	26316553
chr18	26470745
chr18	26507495
chr18	26886833
chr18	26924223
chr18	27054929
chr18	27100224
chr18	27237975
chr18	27320014
chr18	28007476
chr18	28078756
chr18	28149917
chr18	28197000
chr18	28376150
chr18	28401274
chr18	28511405
chr18	28627231
chr18	28725799
chr18	28890866
chr18	28917498
chr18	28927006
chr18	28966089
chr18	28990875
chr18	29000828
chr18	29240293
chr18	29278715
chr18	29278990
chr18	29324961
chr18	29348014
chr18	29355798
chr18	29430806
chr18	29512007
chr18	29655717
chr18	29677142
chr18	29702442
chr18	29787236
chr18	29798989
chr18	29945472
chr18	30019549
chr18	30143364
chr18	30229877
chr18	30322767
chr18	30398322
chr18	30408340
chr18	30443545
chr18	30663799
chr18	30847834
chr18	30886939
chr18	30959377
chr18	31069609
chr18	31160355
chr18	31188875
chr18	31299286
chr18	31360389
chr18	31405798
chr18	31419727
chr18	31464011
chr18	31654302
chr18	31718189
chr18	31940508
chr18	31967339
chr18	32108128
chr18	32280222
chr18	32370277
chr18	32470575
chr18	32483758
chr18	32540174
chr18	32581215
chr18	32696888
chr18	32726588
chr18	32733766
chr18	32736211
chr18	32905059
chr18	33013220
chr18	33032362
chr18	33124077
chr18	33214703
chr18	33226169
chr18	33276823
chr18	33328622
chr18	33560055
chr18	33672993
chr18	33727719
chr18	33747473
chr18	33803415
chr18	33853212
chr18	33874637
chr18	33914928
chr18	33922702
chr18	33949629
chr18	33963668
chr18	33970245
chr18	33985883
chr18	34001663
chr18	34043769
chr18	34060364
chr18	34063530
chr18	34102761
chr18	34320506
chr18	34341019
chr18	34363996
chr18	34371056
chr18	34405896
chr18	34422849
chr18	34590272
chr18	34618477
chr18	34690289
chr18	34721224
chr18	34777084
chr18	34869643
chr18	34873365
chr18	34911178
chr18	34931985
chr18	35004646
chr18	35061913
chr18	35133853
chr18	35167001
chr18	35289184
chr18	35354671
chr18	35420584
chr18	35468156
chr18	35531891
chr18	35602413
chr18	35711838
chr18	35831599
chr18	35852808
chr18	35865085
chr18	35902226
chr18	35949308
chr18	36013374
chr18	36030052
chr18	36159582
chr18	36165315
chr18	36296442
chr18	36481945
chr18	36509503
chr18	36512453
chr18	36723741
chr18	36868491
chr18	36876140
chr18	37054588
chr18	37301263
chr18	37346782
chr18	37573925
chr18	37581119
chr18	37708327
chr18	37799502
chr18	37815996
chr18	37834607
chr18	38163886
chr18	38374933
chr18	38609604
chr18	38636670
chr18	38637200
chr18	38757435
chr18	39284972
chr18	39403545
chr18	39676773
chr18	40471263
chr18	40790550
chr18	41078393
chr18	41258916
chr18	41982163
chr18	42038754
chr18	42088533
chr18	43574937
chr18	44073301
chr18	44317776
chr18	44454767
chr18	44938606
chr18	44961040
chr18	45283879
chr18	45526033
chr18	45719447
chr18	45779466
chr18	45874556
chr18	45909964
chr18	46154208
chr18	46404292
chr18	46452537
chr18	46461278
chr18	46525774
chr18	46788857
chr18	47015197
chr18	47160650
chr18	48199313
chr18	48710350
chr18	49345927
chr18	49677427
chr18	49695685
chr18	49919245
chr18	50329879
chr18	51359925
chr18	51458877
chr18	52845774
chr18	52881850
chr18	53126293
chr18	53579292
chr18	54137317
chr18	54161616
chr18	54224160
chr18	54309227
chr18	54362240
chr18	54593449
chr18	55162800
chr18	55221468
chr18	55225234
chr18	55663121
chr18	55758635
chr18	56173739
chr18	56286204
chr18	56384116
chr18	56454811
chr18	56710478
chr18	56889998
chr18	56997246
chr18	57167630
chr18	57906081
chr18	58626334
chr18	59390676
chr18	59854891
chr18	59984498
chr18	60050356
chr18	60160692
chr18	60241555
chr18	60649632
chr18	61012348
chr18	61685136
chr18	61775027
chr18	61782016
chr18	62024289
chr18	62865318
chr18	63279119
chr18	63475588
chr18	63798446
chr18	64001554
chr18	64121917
chr18	64461499
chr18	64569489
chr18	64674410
chr18	64734130
chr18	64764280
chr18	65100289
chr18	65483378
chr18	65605151
chr18	65789290
chr18	66903748
chr18	67072478
chr18	67410925
chr18	67698776
chr18	67888169
chr18	68032891
chr18	68153980
chr18	68726356
chr18	68833603
chr18	68919977
chr18	69797467
chr18	70096205
chr18	70144444
chr18	70480288
chr18	70788426
chr18	71310927
chr18	71612936
chr18	72333397
chr18	72333464
chr18	72579348
chr18	72785019
chr18	73628620
chr18	74488021
chr18	74614706
chr18	74966670
chr18	75016566
chr18	75320630
chr18	75827006
chr18	76231713
chr18	76367576
chr18	76954361
chr18	77029228
chr18	77628545
chr18	77708366
chr18	78003206
chr18	78016691
chr19	343866
chr19	347360
chr19	557582
chr19	568035
chr19	578428
chr19	586452
chr19	595391
chr19	639529
chr19	673600
chr19	703611
chr19	761187
chr19	781929
chr19	851465
chr19	899727
chr19	945097
chr19	949650
chr19	951284
chr19	986685
chr19	1224751
chr19	1224751
chr19	1236374
chr19	1281697
chr19	1313569
chr19	1354564
chr19	1409877
chr19	1414332
chr19	1414498
chr19	1415163
chr19	1415605
chr19	1415994
chr19	1416149
chr19	1416241
chr19	1416297
chr19	1416463
chr19	1416645
chr19	1416650
chr19	1416727
chr19	1416859
chr19	1416869
chr19	1417058
chr19	1417262
chr19	1417303
chr19	1417304
chr19	1417359
chr19	1417399
chr19	1417465
chr19	1417476
chr19	1417487
chr19	1417490
chr19	1417500
chr19	1417506
chr19	1417513
chr19	1417517
chr19	1417519
chr19	1417521
chr19	1417522
chr19	1417529
chr19	1417529
chr19	1417530
chr19	1417531
chr19	1417532
chr19	1417534
chr19	1417534
chr19	1417534
chr19	1417535
chr19	1417535
chr19	1417536
chr19	1417537
chr19	1417537
chr19	1417538
chr19	1417538
chr19	1417538
chr19	1417538
chr19	1417538
chr19	1417538
chr19	1417538
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417539
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417540
chr19	1417541
chr19	1417541
chr19	1417541
chr19	1417542
chr19	1417542
chr19	1417542
chr19	1417542
chr19	1417542
chr19	1417542
chr19	1417544
chr19	1417545
chr19	1417549
chr19	1417550
chr19	1417551
chr19	1417551
chr19	1417552
chr19	1417555
chr19	1417556
chr19	1417565
chr19	1417565
chr19	1417570
chr19	1417576
chr19	1417586
chr19	1417588
chr19	1417588
chr19	1417589
chr19	1417594
chr19	1417602
chr19	1417633
chr19	1417645
chr19	1417647
chr19	1417704
chr19	1417748
chr19	1417782
chr19	1417797
chr19	1417822
chr19	1417917
chr19	1418013
chr19	1418072
chr19	1418111
chr19	1418166
chr19	1418243
chr19	1418300
chr19	1418409
chr19	1418478
chr19	1418603
chr19	1418711
chr19	1418774
chr19	1418790
chr19	1419056
chr19	1419058
chr19	1419123
chr19	1419327
chr19	1419670
chr19	1419746
chr19	1421689
chr19	1422062
chr19	1429100
chr19	1429758
chr19	1433198
chr19	1460218
chr19	1474769
chr19	1496380
chr19	1496434
chr19	1502499
chr19	1511904
chr19	1570810
chr19	1578542
chr19	1593835
chr19	1717661
chr19	1827711
chr19	1927725
chr19	1942415
chr19	1959205
chr19	1961580
chr19	2004214
chr19	2004222
chr19	2025058
chr19	2045530
chr19	2057090
chr19	2069406
chr19	2073722
chr19	2213192
chr19	2221393
chr19	2237809
chr19	2240639
chr19	2617860
chr19	2640750
chr19	2674629
chr19	2754393
chr19	2795460
chr19	2887538
chr19	3022983
chr19	3128033
chr19	3143632
chr19	3152558
chr19	3232452
chr19	3243031
chr19	3494498
chr19	3736818
chr19	3984556
chr19	4106640
chr19	4108553
chr19	4136797
chr19	4178316
chr19	4209536
chr19	4215521
chr19	4302466
chr19	4382130
chr19	4384479
chr19	4403368
chr19	4440177
chr19	4450313
chr19	4478025
chr19	4488257
chr19	4516341
chr19	4548619
chr19	4569551
chr19	4603220
chr19	4631438
chr19	4723933
chr19	4890558
chr19	4920669
chr19	5209268
chr19	5266258
chr19	5699191
chr19	5701382
chr19	5787446
chr19	5801449
chr19	5972019
chr19	5979829
chr19	6118055
chr19	6383987
chr19	6424000
chr19	6975162
chr19	6975888
chr19	7085116
chr19	7205063
chr19	7421127
chr19	7458361
chr19	7534626
chr19	7605222
chr19	7689774
chr19	8228273
chr19	8233533
chr19	8325103
chr19	8367196
chr19	8617699
chr19	8772384
chr19	8773701
chr19	9058768
chr19	9361375
chr19	9375764
chr19	9395244
chr19	9558453
chr19	9584484
chr19	9586091
chr19	9982043
chr19	10050592
chr19	10114559
chr19	10137706
chr19	10256639
chr19	10433861
chr19	10571749
chr19	10594125
chr19	10771723
chr19	10816007
chr19	10823198
chr19	10935758
chr19	10984921
chr19	10999196
chr19	11023351
chr19	11054152
chr19	11088402
chr19	11180896
chr19	11242433
chr19	11325325
chr19	11426050
chr19	11551898
chr19	11815806
chr19	12281317
chr19	12836637
chr19	12846707
chr19	12902998
chr19	13033012
chr19	13091790
chr19	13131662
chr19	13178993
chr19	13218027
chr19	13239817
chr19	13263693
chr19	13401386
chr19	13687088
chr19	13873249
chr19	13921447
chr19	14125537
chr19	14239027
chr19	14275595
chr19	14383015
chr19	14431152
chr19	14457426
chr19	14461076
chr19	14593578
chr19	14629969
chr19	14753815
chr19	14846581
chr19	15097235
chr19	15235649
chr19	15361069
chr19	15401049
chr19	15892573
chr19	16127182
chr19	16214497
chr19	16308853
chr19	16481989
chr19	16670045
chr19	16672360
chr19	16677197
chr19	16694020
chr19	16987228
chr19	17003464
chr19	17224682
chr19	17339088
chr19	17393293
chr19	17414299
chr19	17438429
chr19	17460414
chr19	17475357
chr19	17674905
chr19	17751869
chr19	17824674
chr19	18105817
chr19	18358465
chr19	18551710
chr19	18555056
chr19	18562099
chr19	18575252
chr19	18623668
chr19	18653331
chr19	18672549
chr19	18686243
chr19	18850204
chr19	18874939
chr19	18891447
chr19	18900930
chr19	18915216
chr19	18962478
chr19	18979011
chr19	19161073
chr19	19169774
chr19	19213149
chr19	19218320
chr19	19290577
chr19	19384290
chr19	19425565
chr19	19431012
chr19	19493215
chr19	19509568
chr19	19511800
chr19	19603585
chr19	19721021
chr19	19811591
chr19	20024705
chr19	20331608
chr19	20394841
chr19	20796046
chr19	20964859
chr19	21147174
chr19	21252904
chr19	21628251
chr19	21657382
chr19	21842347
chr19	22002915
chr19	22005607
chr19	22275147
chr19	22332960
chr19	22658508
chr19	23084902
chr19	23735772
chr19	23757482
chr19	23814392
chr19	23815630
chr19	23937314
chr19	23968552
chr19	24034169
chr19	24049085
chr19	24257551
chr19	24316890
chr19	24474693
chr19	24523182
chr19	27734610
chr19	27794825
chr19	27852208
chr19	27889394
chr19	27987127
chr19	28060643
chr19	28414982
chr19	28687823
chr19	28700020
chr19	28873232
chr19	28937759
chr19	28939730
chr19	28995560
chr19	29000230
chr19	29222203
chr19	29267436
chr19	29413528
chr19	29429564
chr19	29582596
chr19	29584633
chr19	29805311
chr19	30096495
chr19	30159358
chr19	30159736
chr19	30384139
chr19	30525331
chr19	30582433
chr19	30939460
chr19	31235027
chr19	31763887
chr19	31789680
chr19	31991580
chr19	32853261
chr19	32952522
chr19	33045145
chr19	33061292
chr19	33319201
chr19	33320216
chr19	33557625
chr19	33750319
chr19	34054563
chr19	34423828
chr19	34444247
chr19	34475567
chr19	34523373
chr19	34598974
chr19	34630544
chr19	34676438
chr19	34718193
chr19	35567381
chr19	35720827
chr19	35945998
chr19	36066506
chr19	36083246
chr19	36414801
chr19	36415375
chr19	36432732
chr19	36495417
chr19	36586948
chr19	36602289
chr19	36656906
chr19	36811296
chr19	36934941
chr19	37030596
chr19	37108665
chr19	37246154
chr19	37274801
chr19	37296633
chr19	37304649
chr19	37504637
chr19	37667168
chr19	37723153
chr19	37832595
chr19	38341326
chr19	38469548
chr19	38575459
chr19	38852578
chr19	38870885
chr19	38874731
chr19	38943610
chr19	38951832
chr19	39098526
chr19	39357142
chr19	39412931
chr19	39521978
chr19	39767873
chr19	39939563
chr19	39997418
chr19	40929260
chr19	41148411
chr19	41457862
chr19	41510561
chr19	41644595
chr19	41812651
chr19	41870962
chr19	41872112
chr19	42350365
chr19	42360712
chr19	42368297
chr19	42426023
chr19	42426970
chr19	42577095
chr19	42662747
chr19	42673215
chr19	42686308
chr19	42755152
chr19	42782114
chr19	42798408
chr19	42945149
chr19	42954739
chr19	43009128
chr19	43037021
chr19	43158758
chr19	43805867
chr19	44285061
chr19	44413826
chr19	44455596
chr19	44501450
chr19	44677585
chr19	44702950
chr19	45198815
chr19	45240336
chr19	45250169
chr19	45405238
chr19	45482697
chr19	45506396
chr19	45526376
chr19	45536435
chr19	45665362
chr19	45926875
chr19	45933018
chr19	46032677
chr19	46147312
chr19	46184769
chr19	46330402
chr19	46394517
chr19	46544815
chr19	46653332
chr19	46673513
chr19	46821502
chr19	46871193
chr19	46972889
chr19	47022744
chr19	47029466
chr19	47177026
chr19	47289777
chr19	47296862
chr19	47343345
chr19	47488752
chr19	47625290
chr19	47628348
chr19	47650660
chr19	47674298
chr19	47677346
chr19	47685431
chr19	47721690
chr19	47759082
chr19	47835093
chr19	47843151
chr19	47879923
chr19	47998277
chr19	48051237
chr19	48124167
chr19	48202796
chr19	48349752
chr19	48395293
chr19	48537031
chr19	48595450
chr19	48620203
chr19	48778490
chr19	48855956
chr19	48911200
chr19	48975578
chr19	48975578
chr19	48995526
chr19	49018701
chr19	49028446
chr19	49066658
chr19	49094285
chr19	49117578
chr19	49226128
chr19	49295591
chr19	49408149
chr19	49416601
chr19	49518765
chr19	49611596
chr19	49683577
chr19	49715155
chr19	49717684
chr19	49772330
chr19	49848340
chr19	49860427
chr19	49907094
chr19	49980899
chr19	50000973
chr19	50052983
chr19	50054519
chr19	50070922
chr19	50088302
chr19	50197003
chr19	50226383
chr19	50281529
chr19	50334576
chr19	50338133
chr19	50523679
chr19	50529352
chr19	50698844
chr19	50703294
chr19	50822160
chr19	51049327
chr19	51248404
chr19	51360794
chr19	51394225
chr19	51394230
chr19	51422483
chr19	51467675
chr19	51563683
chr19	51848308
chr19	51848574
chr19	51902073
chr19	52071464
chr19	52138684
chr19	52192036
chr19	52303393
chr19	52563140
chr19	52643813
chr19	53149955
chr19	53232407
chr19	53257841
chr19	53493989
chr19	53637417
chr19	53682716
chr19	53796330
chr19	54008648
chr19	54144340
chr19	54484535
chr19	54542842
chr19	54543410
chr19	54707838
chr19	54715896
chr19	54824284
chr19	55098849
chr19	55180033
chr19	55205225
chr19	55239687
chr19	55388322
chr19	55551656
chr19	55628933
chr19	55666026
chr19	55742401
chr19	55872341
chr19	55882238
chr19	55898193
chr19	55951608
chr19	56004374
chr19	56080230
chr19	56093058
chr19	56132282
chr19	56141856
chr19	56175198
chr19	56561405
chr19	56618398
chr19	56749666
chr19	57056436
chr19	57319353
chr19	57456046
chr19	57481551
chr19	57725779
chr19	57865968
chr19	57914317
chr19	57950681
chr19	57961461
chr19	58019259
chr19	58044523
chr19	58097087
chr19	58159378
chr19	58320813
chr19	58536616
chr19	58651878
chr19	58690163
chr19	58693575
chr19	58785070
chr19	58805397
chr19	58853387
chr19	58866337
chr19	58938097
chr19	59010960
chr19	59025362
chr19	59038612
